,AutoML_solution,task,trainings_id,dataset_name,dataset_size_in_mb,absolute_balanced_accuracy,relative_balanced_accuracy,absolute_rmse,relative_rmse,dataset_rows,dataset_cols,runtime,type,missing_values,categorical_features,numerical_features,runtime_limit,failed
2261,:tpot,:tabular_classification,65784e28ceecc7f1ac85b4fe,titanic_train.csv,0.061192,0.6500658761528326,0.9742324020140192,9.0,9.0,891,12,3.1998666666666664,not available,-1,-1,-1,3,0
2262,:flaml,:tabular_classification,65784e28ceecc7f1ac85b4fe,titanic_train.csv,0.061192,0.6020421607378129,0.90226083522559,9.0,9.0,891,12,3.836583333333333,not available,-1,-1,-1,3,0
2263,:mljar,:tabular_classification,65784e28ceecc7f1ac85b4fe,titanic_train.csv,0.061192,0.6672595520421607,1.0,9.0,9.0,891,12,4.409916666666667,not available,-1,-1,-1,3,0
2264,:autokeras,:tabular_classification,65784fb0ceecc7f1ac85b508,titanic_train.csv,0.061192,0.5994729907773386,0.9157693468853778,9.0,9.0,891,12,0.8471,not available,-1,-1,-1,6,0
2265,:lama,:tabular_classification,65784fb0ceecc7f1ac85b508,titanic_train.csv,0.061192,0.6355731225296443,0.970916775686827,9.0,9.0,891,12,0.8693666666666666,not available,-1,-1,-1,6,0
2266,:pycaret,:tabular_classification,65784fb0ceecc7f1ac85b508,titanic_train.csv,0.061192,0.5420289855072464,0.8280165039750428,9.0,9.0,891,12,1.2024666666666666,not available,-1,-1,-1,6,0
2267,:autogluon,:tabular_classification,65784fb0ceecc7f1ac85b508,titanic_train.csv,0.061192,0.6546113306982873,1.0,9.0,9.0,891,12,1.8228499999999999,not available,-1,-1,-1,6,0
2268,:evalml,:tabular_classification,65784fb0ceecc7f1ac85b508,titanic_train.csv,0.061192,0.5283926218708828,0.8071852671832545,9.0,9.0,891,12,2.14085,not available,-1,-1,-1,6,0
2269,:gama,:tabular_classification,65784fb0ceecc7f1ac85b508,titanic_train.csv,0.061192,0.6237812911725955,0.9529032907316091,9.0,9.0,891,12,5.5743,not available,-1,-1,-1,6,0
2270,:tpot,:tabular_classification,65784fb0ceecc7f1ac85b508,titanic_train.csv,0.061192,0.6245059288537549,0.9540102646674046,9.0,9.0,891,12,6.191216666666667,not available,-1,-1,-1,6,0
2271,:flaml,:tabular_classification,65784fb0ceecc7f1ac85b508,titanic_train.csv,0.061192,0.6237812911725955,0.9529032907316091,9.0,9.0,891,12,6.47665,not available,-1,-1,-1,6,0
2272,:mljar,:tabular_classification,65784fb0ceecc7f1ac85b508,titanic_train.csv,0.061192,0.6118577075098814,0.9346885377880648,9.0,9.0,891,12,6.897633333333333,not available,-1,-1,-1,6,0
2273,:lama,:tabular_classification,65785191ceecc7f1ac85b512,titanic_train.csv,0.061192,0.6355731225296443,0.970916775686827,9.0,9.0,891,12,0.8906166666666666,not available,-1,-1,-1,12,0
2274,:pycaret,:tabular_classification,65785191ceecc7f1ac85b512,titanic_train.csv,0.061192,0.5420289855072464,0.8280165039750428,9.0,9.0,891,12,1.3505,not available,-1,-1,-1,12,0
2275,:autokeras,:tabular_classification,65785191ceecc7f1ac85b512,titanic_train.csv,0.061192,0.6148221343873518,0.93921706752541,9.0,9.0,891,12,1.4154166666666665,not available,-1,-1,-1,12,0
2276,:autogluon,:tabular_classification,65785191ceecc7f1ac85b512,titanic_train.csv,0.061192,0.6546113306982873,1.0,9.0,9.0,891,12,2.0823666666666667,not available,-1,-1,-1,12,0
2277,:evalml,:tabular_classification,65785191ceecc7f1ac85b512,titanic_train.csv,0.061192,0.5283926218708828,0.8071852671832545,9.0,9.0,891,12,2.1957,not available,-1,-1,-1,12,0
2278,:mljar,:tabular_classification,65785191ceecc7f1ac85b512,titanic_train.csv,0.061192,0.6543478260869565,0.999597464023347,9.0,9.0,891,12,9.434566666666665,not available,-1,-1,-1,12,0
2279,:gama,:tabular_classification,65785191ceecc7f1ac85b512,titanic_train.csv,0.061192,0.6019104084321476,0.9194928046694173,9.0,9.0,891,12,10.997616666666666,not available,-1,-1,-1,12,0
2280,:tpot,:tabular_classification,65785191ceecc7f1ac85b512,titanic_train.csv,0.061192,0.6245059288537549,0.9540102646674046,9.0,9.0,891,12,12.18885,not available,-1,-1,-1,12,0
2281,:flaml,:tabular_classification,65785191ceecc7f1ac85b512,titanic_train.csv,0.061192,0.6482213438735178,0.9902385025661669,9.0,9.0,891,12,12.43195,not available,-1,-1,-1,12,0
2282,:lama,:tabular_classification,65785e9aceecc7f1ac85b51c,titanic_train.csv,0.061192,0.6355731225296443,0.970916775686827,9.0,9.0,891,12,0.8151333333333334,not available,-1,-1,-1,24,0
2283,:pycaret,:tabular_classification,65785e9aceecc7f1ac85b51c,titanic_train.csv,0.061192,0.546574440052701,0.8349602495723055,9.0,9.0,891,12,1.3134333333333332,not available,-1,-1,-1,24,0
2284,:autokeras,:tabular_classification,65785e9aceecc7f1ac85b51c,titanic_train.csv,0.061192,0.603030303030303,0.9212035825701922,9.0,9.0,891,12,1.6504166666666669,not available,-1,-1,-1,24,0
2285,:evalml,:tabular_classification,65785e9aceecc7f1ac85b51c,titanic_train.csv,0.061192,0.5283926218708828,0.8071852671832545,9.0,9.0,891,12,2.1478166666666665,not available,-1,-1,-1,24,0
2286,:autogluon,:tabular_classification,65785e9aceecc7f1ac85b51c,titanic_train.csv,0.061192,0.6546113306982873,1.0,9.0,9.0,891,12,2.2980333333333336,not available,-1,-1,-1,24,0
2287,:gama,:tabular_classification,65785e9aceecc7f1ac85b51c,titanic_train.csv,0.061192,0.6127140974967062,0.9359967797121868,9.0,9.0,891,12,21.80888333333333,not available,-1,-1,-1,24,0
2288,:tpot,:tabular_classification,65785e9aceecc7f1ac85b51c,titanic_train.csv,0.061192,0.5982213438735178,0.9138573009962765,9.0,9.0,891,12,24.2169,not available,-1,-1,-1,24,0
2289,:mljar,:tabular_classification,65785e9aceecc7f1ac85b51c,titanic_train.csv,0.061192,0.6272068511198946,0.958136258428097,9.0,9.0,891,12,24.811899999999998,not available,-1,-1,-1,24,0
2290,:flaml,:tabular_classification,65785e9aceecc7f1ac85b51c,titanic_train.csv,0.061192,0.6310276679841897,0.9639730300895643,9.0,9.0,891,12,24.84535,not available,-1,-1,-1,24,0
2291,:lama,:tabular_classification,6578782eceecc7f1ac85b526,titanic_train.csv,0.061192,0.6355731225296443,0.9486725663716814,9.0,9.0,891,12,0.9112666666666667,not available,-1,-1,-1,48,0
2292,:pycaret,:tabular_classification,6578782eceecc7f1ac85b526,titanic_train.csv,0.061192,0.5302371541501976,0.7914454277286135,9.0,9.0,891,12,1.5021,not available,-1,-1,-1,48,0
2293,:evalml,:tabular_classification,6578782eceecc7f1ac85b526,titanic_train.csv,0.061192,0.5283926218708828,0.7886922320550639,9.0,9.0,891,12,2.2415000000000003,not available,-1,-1,-1,48,0
2294,:autokeras,:tabular_classification,6578782eceecc7f1ac85b526,titanic_train.csv,0.061192,0.5768774703557312,0.8610619469026548,9.0,9.0,891,12,3.1331166666666665,not available,-1,-1,-1,48,0
2295,:autogluon,:tabular_classification,6578782eceecc7f1ac85b526,titanic_train.csv,0.061192,0.6546113306982873,0.9770894788593903,9.0,9.0,891,12,3.342566666666667,not available,-1,-1,-1,48,0
2296,:gama,:tabular_classification,6578782eceecc7f1ac85b526,titanic_train.csv,0.061192,0.6100131752305665,0.9105211406096362,9.0,9.0,891,12,43.42418333333333,not available,-1,-1,-1,48,0
2297,:tpot,:tabular_classification,6578782eceecc7f1ac85b526,titanic_train.csv,0.061192,0.5963768115942029,0.8901671583087511,9.0,9.0,891,12,48.3183,not available,-1,-1,-1,48,0
2298,:flaml,:tabular_classification,6578782eceecc7f1ac85b526,titanic_train.csv,0.061192,0.6436758893280632,0.9607669616519173,9.0,9.0,891,12,48.905833333333334,not available,-1,-1,-1,48,0
2299,:mljar,:tabular_classification,6578782eceecc7f1ac85b526,titanic_train.csv,0.061192,0.6699604743083004,1.0,9.0,9.0,891,12,52.13661666666667,not available,-1,-1,-1,48,0
2300,:autokeras,:tabular_classification,65789de8ceecc7f1ac85b530,diabetes.csv,0.023873000000000002,0.652962962962963,0.8888328711872951,9.0,9.0,768,9,0.5272666666666667,not available,-1,-1,-1,3,0
2301,:lama,:tabular_classification,65789de8ceecc7f1ac85b530,diabetes.csv,0.023873000000000002,0.7042592592592593,0.9586589362238467,9.0,9.0,768,9,0.8042333333333332,not available,-1,-1,-1,3,0
2302,:pycaret,:tabular_classification,65789de8ceecc7f1ac85b530,diabetes.csv,0.023873000000000002,0.6692592592592592,0.9110158810184018,9.0,9.0,768,9,1.5070166666666667,not available,-1,-1,-1,3,0
2303,:evalml,:tabular_classification,65789de8ceecc7f1ac85b530,diabetes.csv,0.023873000000000002,0.7346296296296296,1.0,9.0,9.0,768,9,2.275316666666667,not available,-1,-1,-1,3,0
2304,:gama,:tabular_classification,65789de8ceecc7f1ac85b530,diabetes.csv,0.023873000000000002,0.702037037037037,0.9556339803377867,9.0,9.0,768,9,2.869466666666667,not available,-1,-1,-1,3,0
2305,:tpot,:tabular_classification,65789de8ceecc7f1ac85b530,diabetes.csv,0.023873000000000002,0.7312962962962963,0.99546256617091,9.0,9.0,768,9,3.1999833333333334,not available,-1,-1,-1,3,0
2306,:autogluon,:tabular_classification,65789de8ceecc7f1ac85b530,diabetes.csv,0.023873000000000002,0.6664814814814815,0.9072346861608268,9.0,9.0,768,9,3.3492166666666665,not available,-1,-1,-1,3,0
2307,:flaml,:tabular_classification,65789de8ceecc7f1ac85b530,diabetes.csv,0.023873000000000002,0.6877777777777778,0.9362238467355685,9.0,9.0,768,9,3.6392,not available,-1,-1,-1,3,0
2308,:mljar,:tabular_classification,65789de8ceecc7f1ac85b530,diabetes.csv,0.023873000000000002,0.6814814814814815,0.9276531383917318,9.0,9.0,768,9,4.274116666666667,not available,-1,-1,-1,3,0
2309,:autokeras,:tabular_classification,6578a44aceecc7f1ac85b53a,diabetes.csv,0.023873000000000002,0.6487037037037037,0.8830350390723468,9.0,9.0,768,9,0.6802833333333334,not available,-1,-1,-1,6,0
2310,:lama,:tabular_classification,6578a44aceecc7f1ac85b53a,diabetes.csv,0.023873000000000002,0.7042592592592593,0.9586589362238467,9.0,9.0,768,9,0.7880833333333332,not available,-1,-1,-1,6,0
2311,:pycaret,:tabular_classification,6578a44aceecc7f1ac85b53a,diabetes.csv,0.023873000000000002,0.655,0.8916057474161836,9.0,9.0,768,9,1.51905,not available,-1,-1,-1,6,0
2312,:evalml,:tabular_classification,6578a44aceecc7f1ac85b53a,diabetes.csv,0.023873000000000002,0.7346296296296296,1.0,9.0,9.0,768,9,2.2719333333333336,not available,-1,-1,-1,6,0
2313,:autogluon,:tabular_classification,6578a44aceecc7f1ac85b53a,diabetes.csv,0.023873000000000002,0.7,0.9528611041088983,9.0,9.0,768,9,5.330666666666667,not available,-1,-1,-1,6,0
2314,:gama,:tabular_classification,6578a44aceecc7f1ac85b53a,diabetes.csv,0.023873000000000002,0.727037037037037,0.9896647340559617,9.0,9.0,768,9,5.5949,not available,-1,-1,-1,6,0
2315,:tpot,:tabular_classification,6578a44aceecc7f1ac85b53a,diabetes.csv,0.023873000000000002,0.6927777777777777,0.9430299974792034,9.0,9.0,768,9,6.20605,not available,-1,-1,-1,6,0
2316,:flaml,:tabular_classification,6578a44aceecc7f1ac85b53a,diabetes.csv,0.023873000000000002,0.7205555555555556,0.9808419460549535,9.0,9.0,768,9,6.311633333333333,not available,-1,-1,-1,6,0
2317,:mljar,:tabular_classification,6578a44aceecc7f1ac85b53a,diabetes.csv,0.023873000000000002,0.6814814814814815,0.9276531383917318,9.0,9.0,768,9,6.6897166666666665,not available,-1,-1,-1,6,0
2318,:lama,:tabular_classification,6578ac93ceecc7f1ac85b544,diabetes.csv,0.023873000000000002,0.7042592592592593,0.9586589362238467,9.0,9.0,768,9,0.6984333333333334,not available,-1,-1,-1,12,0
2319,:autokeras,:tabular_classification,6578ac93ceecc7f1ac85b544,diabetes.csv,0.023873000000000002,0.6992592592592592,0.9518527854802117,9.0,9.0,768,9,1.06195,not available,-1,-1,-1,12,0
2320,:pycaret,:tabular_classification,6578ac93ceecc7f1ac85b544,diabetes.csv,0.023873000000000002,0.6692592592592592,0.9110158810184018,9.0,9.0,768,9,1.6138166666666665,not available,-1,-1,-1,12,0
2321,:evalml,:tabular_classification,6578ac93ceecc7f1ac85b544,diabetes.csv,0.023873000000000002,0.7346296296296296,1.0,9.0,9.0,768,9,2.2493,not available,-1,-1,-1,12,0
2322,:autogluon,:tabular_classification,6578ac93ceecc7f1ac85b544,diabetes.csv,0.023873000000000002,0.7,0.9528611041088983,9.0,9.0,768,9,5.45305,not available,-1,-1,-1,12,0
2323,:gama,:tabular_classification,6578ac93ceecc7f1ac85b544,diabetes.csv,0.023873000000000002,0.7077777777777778,0.9634484497101085,9.0,9.0,768,9,10.957166666666666,not available,-1,-1,-1,12,0
2324,:tpot,:tabular_classification,6578ac93ceecc7f1ac85b544,diabetes.csv,0.023873000000000002,0.7077777777777778,0.9634484497101085,9.0,9.0,768,9,12.19415,not available,-1,-1,-1,12,0
2325,:flaml,:tabular_classification,6578ac93ceecc7f1ac85b544,diabetes.csv,0.023873000000000002,0.7162962962962962,0.9750441139400049,9.0,9.0,768,9,12.530566666666665,not available,-1,-1,-1,12,0
2326,:mljar,:tabular_classification,6578ac93ceecc7f1ac85b544,diabetes.csv,0.023873000000000002,0.6877777777777778,0.9362238467355685,9.0,9.0,768,9,13.444916666666668,not available,-1,-1,-1,12,0
2327,:lama,:tabular_classification,6578b484ceecc7f1ac85b54e,diabetes.csv,0.023873000000000002,0.7042592592592593,0.9446100347739692,9.0,9.0,768,9,0.7078000000000001,not available,-1,-1,-1,24,0
2328,:autokeras,:tabular_classification,6578b484ceecc7f1ac85b54e,diabetes.csv,0.023873000000000002,0.652962962962963,0.8758072528564332,9.0,9.0,768,9,1.5414333333333334,not available,-1,-1,-1,24,0
2329,:pycaret,:tabular_classification,6578b484ceecc7f1ac85b54e,diabetes.csv,0.023873000000000002,0.6692592592592592,0.8976651763537009,9.0,9.0,768,9,1.7119333333333333,not available,-1,-1,-1,24,0
2330,:evalml,:tabular_classification,6578b484ceecc7f1ac85b54e,diabetes.csv,0.023873000000000002,0.7346296296296296,0.9853452558370591,9.0,9.0,768,9,2.27535,not available,-1,-1,-1,24,0
2331,:autogluon,:tabular_classification,6578b484ceecc7f1ac85b54e,diabetes.csv,0.023873000000000002,0.7,0.9388971684053651,9.0,9.0,768,9,6.030550000000001,not available,-1,-1,-1,24,0
2332,:gama,:tabular_classification,6578b484ceecc7f1ac85b54e,diabetes.csv,0.023873000000000002,0.7455555555555555,1.0,9.0,9.0,768,9,21.787933333333335,not available,-1,-1,-1,24,0
2333,:tpot,:tabular_classification,6578b484ceecc7f1ac85b54e,diabetes.csv,0.023873000000000002,0.6657407407407407,0.8929458519622454,9.0,9.0,768,9,24.187183333333333,not available,-1,-1,-1,24,0
2334,:flaml,:tabular_classification,6578b484ceecc7f1ac85b54e,diabetes.csv,0.023873000000000002,0.6835185185185185,0.9167908594138103,9.0,9.0,768,9,24.537633333333336,not available,-1,-1,-1,24,0
2335,:mljar,:tabular_classification,6578b484ceecc7f1ac85b54e,diabetes.csv,0.023873000000000002,0.685,0.9187779433681074,9.0,9.0,768,9,27.512183333333333,not available,-1,-1,-1,24,0
2336,:gama,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,100000.0,1.0,68784,21,0.0,Regression,0,2,17,3,1
2337,:mljar,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,100000.0,1.0,68784,21,0.0,Regression,0,2,17,3,1
2338,:autokeras,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,9.854130132615524,9.854130132615523e-05,68784,21,2.4873166666666666,Regression,0,2,17,3,0
2339,:autogluon,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,3.4424867412310878,3.442486741231088e-05,68784,21,3.420933333333333,Regression,0,2,17,3,0
2340,:evalml,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,1.9767039166280158,1.976703916628016e-05,68784,21,4.271233333333333,Regression,0,2,17,3,0
2341,:flaml,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,1.003782395612714,1.003782395612714e-05,68784,21,4.8248,Regression,0,2,17,3,0
2342,:lama,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,1.2359311271021003,1.2359311271021002e-05,68784,21,8.5444,Regression,0,2,17,3,0
2343,:tpot,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,2.740638177959114,2.7406381779591137e-05,68784,21,13.921383333333333,Regression,0,2,17,3,0
2344,:pycaret,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,1.4311057700466154,1.4311057700466154e-05,68784,21,121.51158333333333,Regression,0,2,17,3,0
2345,:pycaret,:tabular_regression,6578c3dcceecc7f1ac85b558,video_transcoding.csv,8.781037,9.0,9.0,1.4311057700466154,1.4311057700466154e-05,68784,21,121.51158333333333,Regression,0,2,17,3,0
2346,:lama,:tabular_classification,6579e400ceecc7f1ac85b562,diabetes.csv,0.023873000000000002,0.7042592592592593,0.9586589362238467,9.0,9.0,768,9,0.7616166666666667,not available,-1,-1,-1,48,0
2347,:pycaret,:tabular_classification,6579e400ceecc7f1ac85b562,diabetes.csv,0.023873000000000002,0.6692592592592592,0.9110158810184018,9.0,9.0,768,9,0.9692833333333333,not available,-1,-1,-1,48,0
2348,:evalml,:tabular_classification,6579e400ceecc7f1ac85b562,diabetes.csv,0.023873000000000002,0.7346296296296296,1.0,9.0,9.0,768,9,2.2417166666666666,not available,-1,-1,-1,48,0
2349,:autokeras,:tabular_classification,6579e400ceecc7f1ac85b562,diabetes.csv,0.023873000000000002,0.6642592592592593,0.9042097302747669,9.0,9.0,768,9,2.5370166666666667,not available,-1,-1,-1,48,0
2350,:autogluon,:tabular_classification,6579e400ceecc7f1ac85b562,diabetes.csv,0.023873000000000002,0.7,0.9528611041088983,9.0,9.0,768,9,7.427833333333334,not available,-1,-1,-1,48,0
2351,:gama,:tabular_classification,6579e400ceecc7f1ac85b562,diabetes.csv,0.023873000000000002,0.7262962962962962,0.9886564154272749,9.0,9.0,768,9,43.41223333333333,not available,-1,-1,-1,48,0
2352,:tpot,:tabular_classification,6579e400ceecc7f1ac85b562,diabetes.csv,0.023873000000000002,0.6657407407407407,0.9062263675321401,9.0,9.0,768,9,48.20295,not available,-1,-1,-1,48,0
2353,:flaml,:tabular_classification,6579e400ceecc7f1ac85b562,diabetes.csv,0.023873000000000002,0.7077777777777778,0.9634484497101085,9.0,9.0,768,9,48.597316666666664,not available,-1,-1,-1,48,0
2354,:mljar,:tabular_classification,6579e400ceecc7f1ac85b562,diabetes.csv,0.023873000000000002,0.6857407407407408,0.9334509705066801,9.0,9.0,768,9,53.71891666666667,not available,-1,-1,-1,48,0
2355,:mljar,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,100000.0,1.0,68784,21,0.0,Regression,0,2,17,6,1
2356,:autokeras,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,9.03536352875039,9.03536352875039e-05,68784,21,4.128683333333333,Regression,0,2,17,6,0
2357,:evalml,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,1.9767039166280158,1.976703916628016e-05,68784,21,4.59145,Regression,0,2,17,6,0
2358,:autogluon,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,3.0820933573031946,3.082093357303194e-05,68784,21,6.4489,Regression,0,2,17,6,0
2359,:flaml,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,0.9930630348707501,9.930630348707501e-06,68784,21,10.581533333333335,Regression,0,2,17,6,0
2360,:lama,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,1.083818392960647,1.083818392960647e-05,68784,21,11.829016666666666,Regression,0,2,17,6,0
2361,:pycaret,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,1.2475712967735204,1.2475712967735204e-05,68784,21,12.0701,Regression,0,2,17,6,0
2362,:gama,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,10.427384779371152,0.00010427384779371153,68784,21,870.0182666666666,Regression,0,2,17,6,0
2363,:tpot,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,2.740638177959114,2.7406381779591137e-05,68784,21,870.01765,Regression,0,2,17,6,0
2364,:tpot,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,2.740638177959114,2.7406381779591137e-05,68784,21,870.01765,Regression,0,2,17,6,0
2365,:gama,:tabular_regression,6579fa1fceecc7f1ac85b56c,video_transcoding.csv,8.781037,9.0,9.0,10.427384779371152,0.00010427384779371153,68784,21,870.0182666666666,Regression,0,2,17,6,0
